age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
20,0,230955,13,3,0,0,1,0,0,0,35,0
64,2,211222,6,4,5,4,0,1,0,0,40,0
37,6,44694,7,4,3,5,0,0,0,0,45,0
60,1,320376,2,4,2,5,0,0,0,0,40,0
44,1,162028,8,1,9,1,0,0,0,0,44,0
50,1,188186,7,1,9,0,0,0,0,1590,45,0
25,1,305472,9,3,2,2,1,1,0,0,48,0
31,1,96480,0,3,5,0,0,0,0,0,50,0
37,1,225504,7,3,9,0,0,1,0,0,50,0
27,1,211032,11,3,6,0,0,1,0,0,40,2
78,0,33186,2,4,0,4,0,1,0,0,60,0
37,4,119929,0,4,6,4,0,1,0,0,40,0
37,4,268598,6,4,1,4,3,1,7298,0,50,13
36,1,274809,0,1,5,1,0,0,0,0,50,0
42,4,248406,0,4,7,4,0,1,0,0,40,0
45,1,178416,10,1,8,0,0,0,0,0,40,0
49,6,170846,7,1,1,0,0,0,0,0,40,0
55,0,270228,9,4,0,4,1,1,7688,0,40,0
43,6,231964,1,1,5,1,0,0,0,0,40,0
18,1,395026,8,3,4,2,0,1,0,0,12,0
47,2,149337,0,1,5,1,0,1,0,0,38,0
42,1,150568,0,2,9,1,0,0,0,0,45,0
18,1,126021,0,3,6,2,0,0,0,0,20,0
42,5,348886,6,4,1,4,0,1,0,0,45,0
25,1,344991,1,4,6,4,0,1,0,0,40,0
63,5,38472,1,0,9,0,0,0,14084,0,60,0
26,1,273792,1,3,4,2,0,1,0,0,20,0
22,1,112164,1,3,1,2,0,0,0,0,40,1
37,1,109133,7,2,1,0,0,1,27828,0,60,15
24,1,222993,0,3,2,2,0,1,0,0,40,0
29,1,356133,1,3,3,3,0,0,0,0,40,0
32,1,290964,6,3,9,0,0,0,0,1590,40,0
50,2,307392,7,1,3,1,0,0,0,0,40,0
36,1,231082,6,1,3,0,0,0,0,0,50,0
54,1,256916,0,4,1,4,0,1,0,0,45,0
53,5,134854,10,4,1,4,0,1,0,0,40,3
32,1,162604,0,3,2,3,1,1,0,0,40,0
22,0,367655,1,3,0,2,0,1,0,0,40,0
53,6,233734,7,1,3,0,1,0,0,0,40,0
38,2,34180,1,4,1,4,0,1,0,0,40,0
37,2,29145,6,4,1,4,0,1,0,0,50,0
57,0,222216,10,0,0,1,0,0,0,0,38,0
34,4,101266,6,3,9,0,0,1,0,0,62,0
38,1,272950,1,3,9,0,0,1,0,0,50,0
40,1,262872,6,3,5,0,0,0,0,0,40,0
55,1,206487,1,4,3,4,0,1,0,0,40,0
47,1,45857,0,3,5,1,0,0,0,0,40,0
20,1,107801,9,3,4,2,0,0,0,2205,18,0
39,1,178815,0,3,9,0,0,1,0,0,55,0
24,1,169532,9,3,5,2,0,0,0,0,15,0
36,1,188571,0,4,6,4,0,1,0,0,40,0
41,4,200574,5,4,3,4,0,1,0,1977,60,0
46,1,155489,7,4,1,4,0,1,0,0,50,0
39,2,77516,6,3,5,0,0,1,2174,0,40,0
21,1,156687,1,3,9,2,2,1,0,0,30,7
49,4,130206,0,1,4,0,0,0,0,0,40,0
61,1,178312,9,4,1,4,0,1,0,0,42,0
39,1,257942,6,4,9,4,0,1,0,0,60,0
39,1,150480,5,4,3,4,0,1,0,0,55,0
38,1,277022,1,1,5,1,0,0,0,0,40,31
39,1,58972,9,1,1,1,0,1,1506,0,40,0
28,6,214881,0,4,6,4,0,1,0,0,40,0
36,3,89083,10,4,11,4,0,1,0,0,40,0
32,0,199244,3,1,0,0,0,0,0,0,40,0
29,1,108574,10,3,14,2,0,0,0,0,40,0
40,3,196456,1,3,5,2,0,0,0,0,40,0
58,1,570562,0,0,9,0,0,1,0,0,38,0
43,4,73883,6,1,9,1,0,1,0,0,45,0
61,1,72442,8,4,4,4,0,1,0,0,40,0
18,1,89419,0,3,11,2,0,0,0,0,10,0
61,1,149405,0,4,4,4,1,1,0,0,40,0
47,1,104068,0,1,3,1,4,0,0,0,40,0
51,1,145714,7,4,1,4,0,1,99999,0,50,1
25,1,144259,0,3,6,2,1,1,0,0,50,0
56,0,275943,1,4,0,4,0,1,0,0,40,26
56,5,165881,0,4,9,4,0,1,0,0,50,0
33,1,204494,1,4,1,4,0,1,0,0,56,0
47,3,27067,0,1,5,0,0,0,0,0,40,0
19,0,33487,1,3,0,3,4,0,0,0,40,0
34,1,171159,1,1,5,1,0,0,0,0,30,0
39,1,117381,1,1,7,0,0,1,0,0,65,0
26,1,165510,0,1,6,1,0,1,0,0,40,0
26,1,391349,6,3,5,0,0,0,0,0,40,0
18,1,256967,3,3,9,3,1,0,0,0,40,0
24,0,412156,0,4,0,5,0,0,0,0,40,2
41,6,129060,1,1,5,1,1,0,0,0,40,0
27,1,419146,12,3,4,0,0,1,0,0,75,2
39,1,80004,0,4,8,4,0,1,0,0,40,0
28,1,64307,2,4,6,4,0,1,0,0,40,0
40,3,189610,0,1,5,0,1,0,0,0,52,0
37,1,242713,13,2,14,1,1,0,0,0,40,0
21,1,25505,10,3,5,1,1,0,0,0,35,0
21,1,344891,1,3,5,2,2,1,0,0,20,0
33,3,88913,1,3,5,2,2,0,0,0,40,0
24,0,390608,0,3,0,0,0,0,0,0,36,0
39,1,134367,7,4,3,5,0,0,0,1977,24,0
58,1,104333,1,4,6,4,0,1,0,0,40,0
34,1,207668,1,4,8,4,0,1,0,1887,40,0
28,1,312588,3,1,4,0,0,0,0,0,40,0
51,1,237729,1,1,5,1,0,0,0,0,40,0
45,1,331643,1,4,6,4,0,1,0,0,40,0
23,1,409230,6,3,9,0,0,1,0,0,25,0
46,6,102076,0,1,5,1,0,0,0,0,25,0
41,1,126850,5,4,5,4,2,1,0,0,40,8
23,1,148709,0,2,8,3,0,0,0,0,40,0
39,1,174938,6,3,3,0,0,1,0,0,40,0
42,1,37937,10,4,4,4,0,1,0,0,45,0
51,6,123325,5,0,3,0,0,0,0,0,40,0
55,1,387569,0,4,6,4,0,1,4386,0,40,0
24,1,190290,10,4,6,4,0,1,0,0,45,0
27,1,221252,0,3,5,0,4,0,0,0,8,0
36,1,28996,1,4,9,4,0,1,0,0,45,0
32,1,328199,10,3,11,0,0,0,0,0,64,0
18,0,343161,8,3,0,2,0,1,0,0,16,0
38,1,186191,0,4,6,4,0,1,0,0,55,0
18,1,165754,1,3,4,2,0,0,0,0,30,0
23,1,388811,0,3,5,2,0,0,0,0,40,0
42,1,66755,2,4,6,4,3,1,0,0,40,0
30,1,171876,5,3,3,0,0,0,0,0,45,0
36,1,143123,5,4,3,4,0,1,0,0,50,0
67,1,279980,1,4,7,4,0,1,10605,0,10,0
20,1,329530,14,3,14,2,0,1,0,0,40,2
71,4,494223,1,2,9,1,1,1,0,1816,2,0
53,1,277471,10,4,11,4,0,1,0,0,40,0
51,1,74275,0,4,2,4,0,1,0,0,40,0
54,1,343242,6,4,9,4,0,1,0,0,40,0
33,1,163392,0,4,3,4,4,1,0,0,48,0
56,1,261232,0,3,6,0,0,1,0,0,40,0
40,1,226388,0,4,6,4,1,1,0,0,40,0
24,1,114230,0,3,9,3,0,1,0,0,40,0
36,1,186819,9,4,6,4,0,1,0,0,52,0
40,6,188436,1,4,12,4,0,1,7298,0,40,0
31,1,112627,0,4,7,4,4,1,0,0,40,0
36,1,214816,0,3,6,0,0,0,0,0,40,0
31,2,188900,9,3,5,0,0,0,3325,0,35,0
47,1,185399,0,4,4,5,0,0,0,0,38,0
26,1,127202,0,1,2,0,0,1,0,0,40,0
39,1,121590,1,3,3,0,1,1,4787,0,40,0
39,1,315776,7,3,1,0,1,1,8614,0,52,0
30,1,97453,0,1,9,1,0,0,0,0,54,0
45,1,379393,1,1,11,0,0,0,0,0,45,0
43,1,142444,1,1,9,1,0,0,0,0,55,0
67,0,98882,7,0,0,0,0,0,0,0,40,0
28,1,144063,0,4,1,4,0,1,0,0,40,0
20,1,235442,1,3,4,0,0,1,0,0,35,0
43,1,128212,12,4,2,5,2,0,0,0,40,4
57,5,119253,7,4,9,4,0,1,15024,0,65,0
40,1,178417,0,4,6,4,0,1,0,0,35,0
29,1,204862,9,1,3,0,0,0,0,0,36,0
52,1,145409,1,4,7,4,0,1,15024,0,60,10
33,1,275632,0,4,7,4,0,1,0,0,40,0
55,1,194290,0,1,6,0,0,1,0,0,40,0
61,1,280088,2,1,2,1,0,0,0,0,40,0
42,1,106900,10,3,11,0,0,1,0,0,40,0
36,1,179358,0,0,8,1,0,0,0,0,30,0
37,1,98776,0,4,10,4,0,1,0,0,15,0
51,6,88120,0,3,4,0,1,1,0,0,40,0
59,1,329059,6,3,6,0,0,1,0,0,50,0
37,1,111128,8,3,2,0,0,1,0,0,40,0
30,1,23778,2,2,8,0,0,1,0,0,40,0
27,1,401508,0,3,4,1,1,0,0,0,40,0
19,1,184759,0,3,5,0,0,0,0,0,26,0
39,1,172855,0,1,5,1,1,0,0,0,40,0
30,1,219318,0,3,2,3,0,0,0,0,35,13
57,1,46699,0,4,5,5,0,0,0,0,40,0
33,3,293550,1,4,11,5,0,0,4064,0,40,0
31,6,143392,1,1,5,0,0,0,0,0,35,0
31,6,295589,1,3,5,2,1,1,0,0,40,0
31,1,127215,1,4,9,4,0,1,0,0,40,0
28,6,263600,0,4,12,4,0,1,0,0,40,0
50,4,30653,7,4,10,4,0,1,2407,0,98,0
47,1,168337,0,4,2,4,0,1,0,0,48,0
20,1,249543,1,3,12,2,0,0,0,0,16,0
27,1,214858,3,4,6,3,0,1,0,0,55,0
43,1,326379,0,1,6,0,0,1,0,0,40,0
27,1,168107,6,4,6,4,0,1,0,0,40,0
52,2,109600,7,5,1,1,0,0,4787,0,44,0
22,1,162343,1,3,5,3,1,1,0,0,22,0
45,1,199625,1,1,3,1,0,0,0,0,20,0
57,1,342906,14,4,9,4,1,1,0,0,55,0
27,6,332249,0,3,10,2,0,1,0,0,40,0
40,1,97688,1,4,11,4,0,1,0,0,48,0
54,4,261207,2,1,7,0,0,1,0,0,45,22
20,1,194247,0,3,1,0,0,1,0,0,25,0
22,0,179973,10,3,0,2,0,1,0,0,40,0
30,6,154950,6,4,12,4,0,1,0,0,72,0
33,1,220860,0,1,7,0,0,1,0,0,45,0
26,1,45869,6,3,8,2,0,1,0,0,40,0
19,1,68552,0,3,8,2,0,1,0,0,30,0
45,1,243631,4,4,3,4,2,1,0,0,45,5
46,1,422813,1,4,5,4,0,1,0,0,40,0
30,1,189759,6,3,7,0,0,1,4865,0,40,0
30,1,345522,0,4,7,4,0,1,3103,0,70,0
25,1,443855,0,4,4,4,0,1,0,0,40,2
35,1,129573,0,4,7,4,0,1,0,0,65,0
30,1,190228,0,4,8,4,0,1,0,0,40,0
32,1,86723,0,3,4,0,0,1,0,0,52,0
50,2,78649,1,5,5,1,4,0,0,0,40,0
52,1,190909,0,4,1,4,0,1,0,0,40,0
37,1,199251,1,4,4,5,0,0,0,0,40,0
30,1,206325,8,4,6,4,0,1,0,0,45,0
32,1,183801,0,1,6,2,0,1,0,0,40,0
18,0,387871,3,3,0,2,0,1,0,0,30,0
35,1,243357,8,2,4,1,1,0,0,0,40,0
32,5,124919,6,4,4,4,2,1,0,0,50,15
62,1,69867,6,4,3,4,0,1,0,0,55,0
46,1,428350,0,4,4,2,0,0,0,0,15,0
52,4,129311,1,4,1,4,0,1,0,0,95,0
39,6,357173,9,1,3,0,0,1,0,0,59,0
52,1,114228,0,1,6,0,0,1,3325,0,40,0
54,1,143804,3,4,2,4,0,1,0,0,40,0
29,0,339100,8,1,0,0,0,0,3418,0,48,0
39,1,138192,6,4,6,4,0,1,0,0,40,0
48,4,133694,6,5,1,0,1,1,0,0,40,33
68,1,193666,4,4,3,4,0,1,20051,0,55,0
67,1,160456,8,0,4,0,0,0,0,0,40,0
31,1,215297,0,4,6,4,0,1,0,0,45,0
27,5,233724,0,2,5,0,0,1,0,0,38,0
59,1,21792,0,0,4,0,0,0,0,0,10,0
72,0,28929,8,0,0,0,0,0,0,0,24,0
40,1,119225,10,4,3,4,0,1,0,0,40,0
66,1,115498,6,4,1,4,0,1,99999,0,55,1
35,1,260578,0,1,1,1,0,0,0,0,40,0
68,1,211287,7,4,1,4,0,1,0,2392,40,0
34,1,325658,0,4,7,4,0,1,0,0,40,0
46,6,192323,1,4,12,4,0,1,0,0,38,0
31,1,111567,6,3,9,0,0,1,0,0,40,0
32,1,197457,0,1,11,1,0,0,1471,0,38,0
20,0,293136,1,3,0,2,0,0,0,0,35,0
62,1,132917,1,4,7,4,1,1,0,0,20,0
50,1,157043,8,1,4,0,1,0,0,0,40,0
54,1,143822,1,4,6,4,0,1,0,0,45,0
22,1,205939,6,3,1,2,0,1,2202,0,4,0
49,1,107425,7,3,9,0,0,0,0,0,35,0
56,1,91545,3,1,5,1,1,0,0,0,36,0
31,1,217460,6,4,1,4,0,1,0,0,40,0
27,1,210313,0,4,9,4,0,1,0,0,50,32
21,1,216129,0,3,4,2,0,1,0,0,35,0
34,1,236543,0,3,6,2,0,1,0,0,40,0
38,1,71701,10,3,6,0,0,0,0,0,40,38
47,6,121124,7,4,3,4,0,1,0,0,35,0
56,6,157525,1,1,12,0,1,1,0,0,48,0
46,1,142828,0,4,9,5,0,0,0,0,40,0
24,1,336088,0,1,1,0,4,0,0,0,50,0
47,1,199058,1,4,3,4,0,1,0,0,40,0
51,1,99064,10,4,6,4,0,1,5013,0,40,0
30,1,143526,6,3,9,2,0,1,0,0,40,0
35,3,128608,6,3,1,2,0,1,0,0,40,0
18,1,174394,0,3,4,2,0,0,0,0,20,0
35,1,119992,9,4,6,4,0,1,0,0,45,0
40,1,145160,4,4,3,4,0,1,0,0,40,0
30,1,43953,0,3,5,3,0,0,0,1974,40,0
58,2,194068,7,4,3,4,0,1,0,1977,50,0
38,1,237713,6,4,1,4,0,1,0,0,60,0
61,1,101265,13,0,2,1,0,0,0,0,40,18
26,1,314798,0,3,5,0,0,1,0,0,50,0
35,1,255702,0,3,4,2,0,0,0,0,27,0
24,1,117583,6,3,1,2,0,1,0,0,48,0
29,1,241667,7,3,3,0,0,0,0,0,45,0
49,1,185385,7,4,3,4,0,1,0,0,50,0
70,5,207938,6,4,1,4,0,1,0,2377,50,0
49,4,182752,4,4,3,5,0,0,0,0,35,0
41,1,407425,13,1,2,0,1,0,0,0,40,0
33,1,167309,6,3,5,0,0,1,0,0,40,0
35,1,186934,0,4,1,4,0,1,7688,0,50,0
48,4,181758,4,3,3,1,0,0,0,0,60,0
19,1,292511,1,3,4,2,0,1,0,0,25,0
26,1,206307,0,4,6,4,0,1,0,0,40,0
35,1,299353,0,3,4,1,1,0,0,0,40,0
45,1,233511,6,4,1,4,0,1,0,1977,60,0
22,1,99199,1,3,8,2,0,1,0,0,20,0
51,6,110965,7,3,3,2,0,1,0,0,40,0
38,1,101978,1,2,2,0,0,1,0,2258,55,0
38,1,269323,0,4,5,4,0,1,0,0,40,0
37,5,111128,1,4,6,4,0,1,0,0,50,0
39,1,31670,0,4,10,4,0,1,0,0,65,0
25,1,371987,0,1,5,0,0,0,0,0,40,0
55,1,195329,0,0,4,0,0,0,2202,0,35,18
27,1,360097,0,3,8,0,1,1,0,0,40,0
27,4,404998,10,3,6,2,0,1,0,0,40,0
30,1,149507,0,4,9,4,0,1,0,0,42,0
44,4,185057,6,1,1,0,0,0,3325,0,40,0
21,1,301694,0,3,6,0,0,1,0,0,35,2
53,1,30290,0,3,9,0,0,0,0,0,40,0
57,1,190942,11,0,14,0,1,0,0,0,30,0
19,1,220819,0,3,10,2,0,0,0,0,40,0
24,1,161092,6,3,1,2,0,1,0,0,40,0
44,1,115411,1,1,2,0,0,1,0,0,40,0
46,1,181363,9,4,1,4,0,1,0,0,40,0
22,1,148294,8,3,6,2,0,1,0,0,35,0
46,4,353012,4,4,3,4,0,1,0,1902,50,0
27,1,55743,6,4,1,5,1,0,0,0,45,0
33,1,178615,9,4,6,4,0,1,0,0,40,0
37,1,42645,0,4,10,4,0,1,0,0,40,0
53,5,263925,0,4,9,4,0,1,99999,0,40,0
26,1,120268,6,3,5,2,0,1,0,0,24,0
22,1,137876,1,3,12,0,0,1,0,0,20,0
32,2,127651,0,4,12,4,0,1,0,0,40,0
26,1,60726,1,4,6,4,1,1,0,0,40,0
29,2,214284,7,3,3,1,2,0,0,0,20,6
45,1,543922,7,1,7,0,0,1,14344,0,48,0
34,1,117983,0,3,5,0,0,0,0,0,40,0
36,1,112497,6,4,11,4,0,1,0,0,40,0
44,4,172296,1,2,9,1,0,1,0,0,60,0
31,1,56510,1,4,6,4,2,1,0,0,40,0
22,1,216984,0,3,5,0,4,0,0,0,40,0
55,1,185459,7,4,9,4,0,1,0,0,50,0
43,6,143828,7,1,3,1,1,0,9562,0,40,0
53,1,195638,0,1,5,0,0,0,0,0,40,0
28,1,376302,0,3,9,0,0,0,0,0,45,0
20,1,228686,8,4,4,4,0,1,0,0,40,0
36,1,175232,0,4,6,4,0,1,5178,0,40,0
48,1,75104,6,4,3,4,0,1,0,0,50,0
36,4,36270,0,4,10,4,0,1,0,1977,65,0
22,1,117210,1,3,5,2,0,1,0,0,25,3
64,1,212838,0,4,9,4,0,1,0,0,65,0
32,1,48520,1,4,6,4,0,1,0,0,40,0
56,1,275236,6,4,2,4,0,1,0,0,40,0
43,4,150528,0,4,6,4,0,1,0,0,30,0
26,1,378322,8,4,6,4,0,1,0,0,40,0
44,5,78374,7,1,1,1,2,0,0,0,40,0
43,6,106982,6,2,3,1,0,0,0,0,40,0
48,1,118717,6,1,3,0,1,0,0,0,40,0
20,1,105312,1,3,9,2,0,0,0,0,18,0
30,6,102130,1,4,6,4,0,1,0,0,40,0
28,1,183175,1,1,5,0,0,0,0,0,40,0
20,1,229414,0,3,2,2,0,0,0,0,30,0
56,1,158752,7,4,1,5,0,0,0,0,50,0
40,4,107762,6,4,1,4,0,1,0,0,45,0
30,6,226443,7,4,3,4,0,1,0,1887,45,0
17,1,289405,8,3,2,2,3,1,0,0,12,0
42,1,97142,2,4,7,4,0,1,0,0,40,0
47,5,105779,6,3,9,2,0,1,0,0,40,0
39,1,52645,1,1,9,1,0,0,0,0,40,0
39,3,432555,0,4,5,4,1,1,0,1628,40,0
19,1,369463,0,3,5,2,0,0,0,0,40,0
35,1,413648,12,3,10,1,0,1,0,0,36,0
35,1,116541,7,3,3,2,0,1,0,0,44,0
27,1,93021,0,3,5,1,3,0,0,0,40,0
49,2,155372,7,1,3,0,0,0,0,0,40,0
18,1,137363,13,3,4,2,0,0,0,0,20,0
34,1,213307,0,3,8,1,0,0,7443,0,35,0
40,5,182629,6,1,1,0,0,1,0,0,40,0
31,6,199368,6,4,12,4,1,1,0,0,50,0
45,1,266860,7,4,1,4,0,1,15024,0,50,0
55,1,151474,6,3,11,3,0,0,0,1590,38,0
44,1,165815,0,4,1,4,0,1,0,0,60,0
21,1,276709,1,3,9,3,0,0,0,0,40,0
50,1,305147,6,4,6,4,0,1,0,0,40,0
19,1,246652,1,3,9,2,0,0,0,0,40,0
43,1,114580,1,1,5,0,0,0,0,0,40,0
35,1,166549,13,4,2,4,0,1,0,0,40,0
39,1,203204,9,4,5,5,0,0,0,0,25,0
25,1,135645,7,3,9,0,0,1,0,0,20,0
51,1,57698,0,5,4,1,0,0,0,0,40,0
43,4,152958,0,4,1,4,0,1,0,0,35,0
31,1,129761,0,3,1,1,0,0,0,0,40,0
47,1,140045,0,2,5,1,0,0,0,0,40,0
66,1,269665,0,0,1,0,0,0,0,0,25,0
51,1,338620,7,4,1,4,0,1,15024,0,60,0
30,1,144593,0,3,4,0,1,1,0,0,40,1
63,0,222289,6,4,0,4,0,1,7688,0,54,0
41,1,67339,8,4,8,4,0,1,7688,0,40,0
37,1,182675,1,4,1,5,0,0,0,0,45,0
46,1,160647,6,0,11,1,0,0,0,0,38,0
39,1,99357,7,1,3,2,0,0,1506,0,40,0
48,5,81513,6,4,1,4,0,1,0,0,50,0
55,3,321333,1,4,5,4,0,1,0,0,40,0
32,0,981628,0,1,0,1,1,1,0,0,40,0
39,5,151029,0,4,1,4,0,1,0,0,40,0
30,1,169841,0,1,9,0,0,0,0,0,25,0
23,1,595461,2,3,6,0,0,1,0,0,40,2
28,0,37215,6,3,0,2,0,1,0,0,45,0
57,1,296152,1,1,1,3,0,0,594,0,10,0
26,4,219897,7,3,3,0,0,0,0,0,50,0
73,1,301210,11,4,7,4,0,1,0,1735,20,0
44,3,191295,6,4,1,4,1,1,0,0,48,0
36,1,154669,6,3,1,2,0,1,0,0,55,0
32,1,154950,5,3,3,0,0,1,0,0,40,0
23,1,202284,6,3,9,2,0,1,0,0,20,0
52,4,237868,1,3,5,1,0,1,0,0,5,0
57,1,47619,9,1,3,0,1,0,0,0,40,0
45,4,192203,1,4,6,4,0,1,0,1485,40,0
38,6,165799,1,3,4,0,0,1,0,0,12,0
32,1,167106,0,4,9,4,2,1,0,0,40,20
28,2,297735,5,3,3,0,0,1,0,0,90,0
28,1,71733,1,2,4,1,0,0,0,0,15,0
45,6,348172,6,4,10,4,2,1,7298,0,40,0
31,6,128016,6,3,9,2,0,0,0,0,40,0
46,1,73434,7,1,1,0,0,0,0,0,45,0
55,1,189528,12,4,6,4,0,1,0,0,50,0
37,1,73715,1,4,6,4,0,1,0,0,40,0
31,4,145162,6,4,1,4,0,1,0,0,60,1
26,2,177035,8,1,4,1,0,0,0,0,40,0
37,1,292855,10,4,3,5,0,0,0,1887,35,0
24,1,211585,0,4,7,2,0,0,0,0,40,0
25,1,330695,1,4,9,4,0,1,0,0,50,0
26,1,410240,8,3,6,0,0,1,0,0,40,0
36,1,185744,1,4,1,5,0,0,0,0,35,0
24,1,128487,6,3,5,0,0,0,0,0,40,0
32,1,174789,0,3,2,1,0,1,0,0,40,0
40,1,209833,0,3,6,0,0,1,0,0,40,0
42,1,98211,6,4,1,4,0,1,15024,0,45,0
23,1,197666,1,3,5,0,0,0,0,0,24,3
50,1,126592,0,2,6,0,1,1,0,0,40,0
23,1,233472,6,3,1,0,0,1,0,0,40,0
33,1,162930,6,4,3,4,0,1,0,0,50,18
64,5,142166,6,1,9,0,0,1,0,0,45,0
43,2,78765,1,1,1,1,0,1,0,0,40,0
43,1,54611,0,1,7,0,0,1,0,0,60,0
42,1,161510,6,4,9,4,0,1,7298,0,40,0
27,1,472070,10,3,2,0,0,1,0,0,40,0
39,5,216473,6,4,1,4,0,1,0,0,60,0
32,5,113543,5,4,3,4,0,1,0,0,40,0
25,1,102476,6,3,3,0,0,1,0,0,50,0
55,1,67450,4,3,3,0,0,1,0,0,40,16
57,5,244605,1,4,9,4,0,1,0,0,50,0
32,4,35595,0,4,6,4,0,1,0,0,50,0
66,4,104576,6,4,1,4,0,1,0,0,8,0
37,1,212900,0,4,6,4,0,1,0,0,40,0
43,1,112607,8,4,9,4,0,1,0,0,60,0
26,1,276624,1,4,12,4,0,1,0,0,40,0
31,2,29152,13,4,4,5,0,0,0,0,40,0
65,0,240857,6,4,0,4,0,1,0,2377,40,0
20,1,115824,8,4,8,4,0,1,0,1573,40,0
55,2,337599,1,1,5,0,0,1,0,0,40,0
17,1,176017,3,3,4,3,0,1,0,0,15,0
74,2,88638,4,3,3,3,0,0,0,3683,20,0
32,1,84179,0,3,8,0,0,0,0,0,45,0
45,6,144940,7,1,3,1,1,0,0,0,40,0
21,1,123727,0,3,1,3,0,0,0,0,40,0
36,1,159016,0,4,2,4,0,1,0,0,38,0
44,1,182370,0,4,6,4,0,1,0,0,40,0
34,1,158040,6,3,1,0,0,0,0,0,45,0
23,1,1038553,0,3,1,0,1,1,0,0,45,0
27,6,200492,6,3,3,2,0,0,0,0,40,0
30,1,161572,0,4,4,5,0,0,0,0,45,0
42,1,169995,1,4,3,4,0,1,0,0,45,0
40,1,55395,10,4,3,4,0,1,0,0,40,0
69,1,136218,8,3,2,0,0,0,0,0,40,0
58,1,188982,0,4,8,4,1,1,0,0,20,0
26,1,198163,7,4,9,5,0,0,0,0,40,0
37,1,35309,0,4,6,4,0,1,0,0,40,0
19,0,80710,0,3,0,2,0,0,0,0,40,0
49,3,229376,0,4,5,4,0,1,0,0,40,0
27,1,704108,7,3,3,0,0,1,0,0,40,0
33,4,33404,0,1,6,0,0,1,0,0,65,0
18,0,236090,0,3,0,2,0,0,0,0,40,0
23,1,209483,6,3,5,2,0,0,0,0,50,0
69,4,29980,2,3,10,3,0,1,1848,0,10,0
61,0,187636,6,1,0,1,0,0,0,0,40,0
53,1,165745,0,4,6,4,0,1,0,0,40,0
37,1,99357,9,3,4,0,0,0,0,0,30,0
19,1,101509,1,3,3,2,0,1,0,0,32,0
36,1,254202,0,1,1,1,0,0,0,0,50,0
30,4,65278,9,3,6,2,0,1,0,0,40,0
80,4,184335,2,4,10,4,0,1,0,0,30,0
66,6,157942,0,0,7,0,1,0,0,0,40,0
77,4,145329,0,3,2,0,0,1,401,0,20,0
43,1,147110,1,3,5,1,0,1,0,0,48,0
20,1,258490,1,3,9,0,0,0,0,0,35,0
61,0,394534,0,4,0,4,1,1,0,0,6,0
21,1,176356,9,3,5,2,0,0,0,0,20,0
21,1,329530,8,4,6,4,0,1,0,0,40,2
20,1,436253,1,3,4,2,0,1,0,0,35,0
20,0,117618,1,3,0,2,0,1,0,0,40,0
56,2,153451,1,1,5,0,0,0,0,0,35,0
51,1,229272,0,1,4,3,1,1,0,0,32,28
38,1,169104,7,4,1,4,0,1,0,0,60,0
25,1,479765,2,3,9,3,0,1,0,0,45,32
51,1,340588,11,4,4,4,0,1,0,0,54,2
54,1,220055,6,0,9,1,0,0,0,0,40,0
44,1,227065,6,4,1,4,0,1,0,0,40,0
36,4,164526,7,3,9,0,0,1,10520,0,45,0
54,6,166398,1,1,1,1,1,0,0,0,35,0
29,6,180916,1,2,5,1,0,0,0,0,38,0
23,3,314525,6,3,3,0,0,1,0,0,40,0
29,1,144592,5,4,3,4,0,1,0,0,50,0
67,1,172756,11,0,2,0,0,0,2062,0,34,34
18,1,96445,1,3,4,2,0,0,0,0,24,0
23,1,165064,1,4,9,4,0,1,0,0,40,0
46,3,349230,10,4,11,4,0,1,0,1848,40,0
21,1,210165,14,5,8,2,0,1,0,0,40,0
25,6,84224,6,3,3,0,0,0,0,0,40,0
34,1,182218,10,1,3,1,0,0,0,0,40,0
18,1,192583,1,3,9,0,0,0,0,0,30,0
57,1,158827,0,2,6,1,0,1,0,0,40,0
55,0,200235,0,4,0,4,0,1,0,0,50,0
59,2,202682,0,4,9,4,0,1,0,0,40,0
28,1,183885,0,3,4,2,0,1,0,0,30,0
26,1,177951,0,4,8,4,0,1,0,0,48,0
53,5,137815,1,0,1,0,0,1,0,0,40,0
45,1,111979,0,4,8,4,0,1,0,0,40,0
42,0,32533,1,3,0,0,0,1,0,0,45,0
62,1,345780,10,1,4,0,0,1,0,0,40,0
40,1,375603,0,1,5,1,1,1,0,0,40,0
35,1,204621,9,1,4,2,0,0,0,0,40,0
32,5,281030,0,3,6,0,0,1,0,0,40,0
18,0,78567,1,3,0,2,0,1,0,0,30,0
51,1,120270,10,4,9,4,0,1,0,0,40,0
37,1,125550,0,3,11,0,0,0,14084,0,35,0
20,0,250037,1,3,0,2,0,0,0,0,18,1
33,4,310525,13,3,6,0,1,1,0,0,32,0
20,1,138768,0,3,8,2,0,1,0,0,40,0
61,1,141745,0,1,4,0,1,0,0,0,40,0
65,6,205024,0,4,4,4,0,1,0,0,8,0
33,1,214635,0,4,4,4,1,1,0,0,36,28
30,1,163604,6,0,3,1,0,0,0,0,55,0
75,4,146576,6,0,3,1,0,1,0,0,48,0
31,1,204052,0,4,8,4,0,1,0,0,40,0
33,1,168030,0,1,4,1,0,0,0,0,32,0
31,1,78602,9,1,4,1,4,0,0,0,40,0
38,1,80303,1,4,9,4,0,1,0,0,60,0
